Property,X,Y,Z,Value
Sini,9,21,1,0.2
Sini,9,21,2,0.2
Sini,9,22,0,0.2
Sini,9,22,1,0.2
Sini,9,22,2,0.2
Sini,9,23,0,0.2
Sini,9,23,1,0.2
Sini,9,23,2,0.2
Sini,9,24,0,0.2
Sini,9,24,1,0.2
Sini,9,24,2,0.2
Sini,9,25,0,0.2
Sini,9,25,1,0.2
Sini,9,25,2,0.2
Sini,9,26,0,0.2
Sini,9,26,1,0.2
Sini,9,26,2,0.2
Sini,9,27,0,0.2
Sini,9,27,1,0.2
Sini,9,27,2,0.2
Sini,9,28,0,0.2
Sini,9,28,1,0.2
Sini,9,28,2,0.2
Sini,9,29,0,0.2
Sini,9,29,1,0.2
Sini,9,29,2,0.2
Sini,9,30,0,0.2
Sini,9,30,1,0.2
Sini,9,30,2,0.2
Sini,9,31,0,0.2
Sini,9,31,1,0.2
Sini,9,31,2,0.2
Sini,9,32,0,0.2
Sini,9,32,1,0.2
Sini,9,32,2,0.2
Sini,9,33,0,0.2
Sini,9,33,1,0.2
Sini,9,33,2,0.2
Sini,9,34,0,0.2
Sini,9,34,1,0.2
Sini,9,34,2,0.2
Sini,9,35,0,0.2
Sini,9,35,1,0.2
Sini,9,35,2,0.2
Sini,9,36,0,0.2
Sini,9,36,1,0.2
Sini,9,36,2,0.2
Sini,9,37,0,0.2
Sini,9,37,1,0.2
Sini,9,37,2,0.2
Sini,9,38,0,0.2
Sini,9,38,1,0.2
Sini,9,38,2,0.2
Sini,9,39,0,0.2
Sini,9,39,1,0.2
Sini,9,39,2,0.2
Sini,10,0,0,0.2
Sini,10,0,1,0.2
Sini,10,0,2,0.2
Sini,10,1,0,0.2
Sini,10,1,1,0.2
Sini,10,1,2,0.2
Sini,10,2,0,0.2
Sini,10,2,1,0.2
Sini,10,2,2,0.2
Sini,10,3,0,0.2
Sini,10,3,1,0.2
Sini,10,3,2,0.2
Sini,10,4,0,0.2
Sini,10,4,1,0.2
Sini,10,4,2,0.2
Sini,10,5,0,0.2
Sini,10,5,1,0.2
Sini,10,5,2,0.2
Sini,10,6,0,0.2
Sini,10,6,1,0.2
Sini,10,6,2,0.2
Sini,10,7,0,0.2
Sini,10,7,1,0.2
Sini,10,7,2,0.2
Sini,10,8,0,0.2
Sini,10,8,1,0.2
Sini,10,8,2,0.2
Sini,10,9,0,0.2
Sini,10,9,1,0.2
Sini,10,9,2,0.2
Sini,10,10,0,0.2
Sini,10,10,1,0.2
Sini,10,10,2,0.2
Sini,10,11,0,0.2
Sini,10,11,1,0.2
Sini,10,11,2,0.2
Sini,10,12,0,0.2
Sini,10,12,1,0.2
Sini,10,12,2,0.2
Sini,10,13,0,0.2
Sini,10,13,1,0.2
Sini,10,13,2,0.2
Sini,10,14,0,0.2
Sini,10,14,1,0.2
Sini,10,14,2,0.2
Sini,10,15,0,0.2
Sini,10,15,1,0.2
Sini,10,15,2,0.2
Sini,10,16,0,0.2
Sini,10,16,1,0.2
Sini,10,16,2,0.2
Sini,10,17,0,0.2
Sini,10,17,1,0.2
Sini,10,17,2,0.2
Sini,10,18,0,0.2
Sini,10,18,1,0.2
Sini,10,18,2,0.2
Sini,10,19,0,0.2
Sini,10,19,1,0.2
Sini,10,19,2,0.2
Sini,10,20,0,0.2
Sini,10,20,1,0.2
Sini,10,20,2,0.2
Sini,10,21,0,0.2
Sini,10,21,1,0.2
Sini,10,21,2,0.2
Sini,10,22,0,0.2
Sini,10,22,1,0.2
Sini,10,22,2,0.2
Sini,10,23,0,0.2
Sini,10,23,1,0.2
Sini,10,23,2,0.2
Sini,10,24,0,0.2
Sini,10,24,1,0.2
Sini,10,24,2,0.2
Sini,10,25,0,0.2
Sini,10,25,1,0.2
Sini,10,25,2,0.2
Sini,10,26,0,0.2
Sini,10,26,1,0.2
Sini,10,26,2,0.2
Sini,10,27,0,0.2
Sini,10,27,1,0.2
Sini,10,27,2,0.2
Sini,10,28,0,0.2
Sini,10,28,1,0.2
Sini,10,28,2,0.2
Sini,10,29,0,0.2
Sini,10,29,1,0.2
Sini,10,29,2,0.2
Sini,10,30,0,0.2
Sini,10,30,1,0.2
Sini,10,30,2,0.2
Sini,10,31,0,0.2
Sini,10,31,1,0.2
Sini,10,31,2,0.2
Sini,10,32,0,0.2
Sini,10,32,1,0.2
Sini,10,32,2,0.2
Sini,10,33,0,0.2
Sini,10,33,1,0.2
Sini,10,33,2,0.2
Sini,10,34,0,0.2
Sini,10,34,1,0.2
Sini,10,34,2,0.2
Sini,10,35,0,0.2
Sini,10,35,1,0.2
Sini,10,35,2,0.2
Sini,10,36,0,0.2
Sini,10,36,1,0.2
Sini,10,36,2,0.2
Sini,10,37,0,0.2
Sini,10,37,1,0.2
Sini,10,37,2,0.2
Sini,10,38,0,0.2
Sini,10,38,1,0.2
Sini,10,38,2,0.2
Sini,10,39,0,0.2
Sini,10,39,1,0.2
Sini,10,39,2,0.2
Sini,11,0,0,0.2
Sini,11,0,1,0.2
Sini,11,0,2,0.2
Sini,11,1,0,0.2
Sini,11,1,1,0.2
Sini,11,1,2,0.2
Sini,11,2,0,0.2
Sini,11,2,1,0.2
Sini,11,2,2,0.2
Sini,11,3,0,0.2
Sini,11,3,1,0.2
Sini,11,3,2,0.2
Sini,11,4,0,0.2
Sini,11,4,1,0.2
Sini,11,4,2,0.2
Sini,11,5,0,0.2
Sini,11,5,1,0.2
Sini,11,5,2,0.2
Sini,11,6,0,0.2
Sini,11,6,1,0.2
Sini,11,6,2,0.2
Sini,11,7,0,0.2
Sini,11,7,1,0.2
Sini,11,7,2,0.2
Sini,11,8,0,0.2
Sini,11,8,1,0.2
Sini,11,8,2,0.2
Sini,11,9,0,0.2
Sini,11,9,1,0.2
Sini,11,9,2,0.2
Sini,11,10,0,0.2
Sini,11,10,1,0.2
Sini,11,10,2,0.2
Sini,11,11,0,0.2
Sini,11,11,1,0.2
Sini,11,11,2,0.2
Sini,11,12,0,0.2
Sini,11,12,1,0.2
Sini,11,12,2,0.2
Sini,11,13,0,0.2
Sini,11,13,1,0.2
Sini,11,13,2,0.2
Sini,11,14,0,0.2
Sini,11,14,1,0.2
Sini,11,14,2,0.2
Sini,11,15,0,0.2
Sini,11,15,1,0.2
Sini,11,15,2,0.2
Sini,11,16,0,0.2
Sini,11,16,1,0.2
Sini,11,16,2,0.2
Sini,11,17,0,0.2
Sini,11,17,1,0.2
Sini,11,17,2,0.2
Sini,11,18,0,0.2
Sini,11,18,1,0.2
Sini,11,18,2,0.2
Sini,11,19,0,0.2
Sini,11,19,1,0.2
Sini,11,19,2,0.2
Sini,11,20,0,0.2
Sini,11,20,1,0.2
Sini,11,20,2,0.2
Sini,11,21,0,0.2
Sini,11,21,1,0.2
Sini,11,21,2,0.2
Sini,11,22,0,0.2
Sini,11,22,1,0.2
Sini,11,22,2,0.2
Sini,11,23,0,0.2
Sini,11,23,1,0.2
Sini,11,23,2,0.2
Sini,11,24,0,0.2
Sini,11,24,1,0.2
Sini,11,24,2,0.2
Sini,11,25,0,0.2
Sini,11,25,1,0.2
Sini,11,25,2,0.2
Sini,11,26,0,0.2
Sini,11,26,1,0.2
Sini,11,26,2,0.2
Sini,11,27,0,0.2
Sini,11,27,1,0.2
Sini,11,27,2,0.2
Sini,11,28,0,0.2
Sini,11,28,1,0.2
Sini,11,28,2,0.2
Sini,11,29,0,0.2
Sini,11,29,1,0.2
Sini,11,29,2,0.2
Sini,11,30,0,0.2
Sini,11,30,1,0.2
Sini,11,30,2,0.2
Sini,11,31,0,0.2
Sini,11,31,1,0.2
Sini,11,31,2,0.2
Sini,11,32,0,0.2
Sini,11,32,1,0.2
Sini,11,32,2,0.2
Sini,11,33,0,0.2
Sini,11,33,1,0.2
Sini,11,33,2,0.2
Sini,11,34,0,0.2
Sini,11,34,1,0.2
Sini,11,34,2,0.2
Sini,11,35,0,0.2
Sini,11,35,1,0.2
Sini,11,35,2,0.2
Sini,11,36,0,0.2
Sini,11,36,1,0.2
Sini,11,36,2,0.2
Sini,11,37,0,0.2
Sini,11,37,1,0.2
Sini,11,37,2,0.2
Sini,11,38,0,0.2
Sini,11,38,1,0.2
Sini,11,38,2,0.2
Sini,11,39,0,0.2
Sini,11,39,1,0.2
Sini,11,39,2,0.2
Sini,12,0,0,0.2
Sini,12,0,1,0.2
Sini,12,0,2,0.2
Sini,12,1,0,0.2
Sini,12,1,1,0.2
Sini,12,1,2,0.2
Sini,12,2,0,0.2
Sini,12,2,1,0.2
Sini,12,2,2,0.2
Sini,12,3,0,0.2
Sini,12,3,1,0.2
Sini,12,3,2,0.2
Sini,12,4,0,0.2
Sini,12,4,1,0.2
Sini,12,4,2,0.2
Sini,12,5,0,0.2
Sini,12,5,1,0.2
Sini,12,5,2,0.2
Sini,12,6,0,0.2
Sini,12,6,1,0.2
Sini,12,6,2,0.2
Sini,12,7,0,0.2
Sini,12,7,1,0.2
Sini,12,7,2,0.2
Sini,12,8,0,0.2
Sini,12,8,1,0.2
Sini,12,8,2,0.2
Sini,12,9,0,0.2
Sini,12,9,1,0.2
Sini,12,9,2,0.2
Sini,12,10,0,0.2
Sini,12,10,1,0.2
Sini,12,10,2,0.2
Sini,12,11,0,0.2
Sini,12,11,1,0.2
Sini,12,11,2,0.2
Sini,12,12,0,0.2
Sini,12,12,1,0.2
Sini,12,12,2,0.2
Sini,12,13,0,0.2
Sini,12,13,1,0.2
Sini,12,13,2,0.2
Sini,12,14,0,0.2
Sini,12,14,1,0.2
Sini,12,14,2,0.2
Sini,12,15,0,0.2
Sini,12,15,1,0.2
Sini,12,15,2,0.2
Sini,12,16,0,0.2
Sini,12,16,1,0.2
Sini,12,16,2,0.2
Sini,12,17,0,0.2
Sini,12,17,1,0.2
Sini,12,17,2,0.2
Sini,12,18,0,0.2
Sini,12,18,1,0.2
Sini,12,18,2,0.2
Sini,12,19,0,0.2
Sini,12,19,1,0.2
Sini,12,19,2,0.2
Sini,12,20,0,0.2
Sini,12,20,1,0.2
Sini,12,20,2,0.2
Sini,12,21,0,0.2
Sini,12,21,1,0.2
Sini,12,21,2,0.2
Sini,12,22,0,0.2
Sini,12,22,1,0.2
Sini,12,22,2,0.2
Sini,12,23,0,0.2
Sini,12,23,1,0.2
Sini,12,23,2,0.2
Sini,12,24,0,0.2
Sini,12,24,1,0.2
Sini,12,24,2,0.2
Sini,12,25,0,0.2
Sini,12,25,1,0.2
Sini,12,25,2,0.2
Sini,12,26,0,0.2
Sini,12,26,1,0.2
Sini,12,26,2,0.2
Sini,12,27,0,0.2
Sini,12,27,1,0.2
Sini,12,27,2,0.2
Sini,12,28,0,0.2
Sini,12,28,1,0.2
Sini,12,28,2,0.2
Sini,12,29,0,0.2
Sini,12,29,1,0.2
Sini,12,29,2,0.2
Sini,12,30,0,0.2
Sini,12,30,1,0.2
Sini,12,30,2,0.2
Sini,12,31,0,0.2
Sini,12,31,1,0.2
Sini,12,31,2,0.2
Sini,12,32,0,0.2
Sini,12,32,1,0.2
Sini,12,32,2,0.2
Sini,12,33,0,0.2
Sini,12,33,1,0.2
Sini,12,33,2,0.2
Sini,12,34,0,0.2
Sini,12,34,1,0.2
Sini,12,34,2,0.2
Sini,12,35,0,0.2
Sini,12,35,1,0.2
Sini,12,35,2,0.2
Sini,12,36,0,0.2
Sini,12,36,1,0.2
Sini,12,36,2,0.2
Sini,12,37,0,0.2
Sini,12,37,1,0.2
Sini,12,37,2,0.2
Sini,12,38,0,0.2
Sini,12,38,1,0.2
Sini,12,38,2,0.2
Sini,12,39,0,0.2
Sini,12,39,1,0.2
Sini,12,39,2,0.2
Sini,13,0,0,0.2
Sini,13,0,1,0.2
Sini,13,0,2,0.2
Sini,13,1,0,0.2
Sini,13,1,1,0.2
Sini,13,1,2,0.2
Sini,13,2,0,0.2
Sini,13,2,1,0.2
Sini,13,2,2,0.2
Sini,13,3,0,0.2
Sini,13,3,1,0.2
Sini,13,3,2,0.2
Sini,13,4,0,0.2
Sini,13,4,1,0.2
Sini,13,4,2,0.2
Sini,13,5,0,0.2
Sini,13,5,1,0.2
Sini,13,5,2,0.2
Sini,13,6,0,0.2
Sini,13,6,1,0.2
Sini,13,6,2,0.2
Sini,13,7,0,0.2
Sini,13,7,1,0.2
Sini,13,7,2,0.2
Sini,13,8,0,0.2
Sini,13,8,1,0.2
Sini,13,8,2,0.2
Sini,13,9,0,0.2
Sini,13,9,1,0.2
Sini,13,9,2,0.2
Sini,13,10,0,0.2
Sini,13,10,1,0.2
Sini,13,10,2,0.2
Sini,13,11,0,0.2
Sini,13,11,1,0.2
Sini,13,11,2,0.2
Sini,13,12,0,0.2
Sini,13,12,1,0.2
Sini,13,12,2,0.2
Sini,13,13,0,0.2
Sini,13,13,1,0.2
Sini,13,13,2,0.2
Sini,13,14,0,0.2
Sini,13,14,1,0.2
Sini,13,14,2,0.2
Sini,13,15,0,0.2
Sini,13,15,1,0.2
Sini,13,15,2,0.2
Sini,13,16,0,0.2
Sini,13,16,1,0.2
Sini,13,16,2,0.2
Sini,13,17,0,0.2
Sini,13,17,1,0.2
Sini,13,17,2,0.2
Sini,13,18,0,0.2
Sini,13,18,1,0.2
Sini,13,18,2,0.2
Sini,13,19,0,0.2
Sini,13,19,1,0.2
Sini,13,19,2,0.2
Sini,13,20,0,0.2
Sini,13,20,1,0.2
Sini,13,20,2,0.2
Sini,13,21,0,0.2
Sini,13,21,1,0.2
Sini,13,21,2,0.2
Sini,13,22,0,0.2
Sini,13,22,1,0.2
Sini,13,22,2,0.2
Sini,13,23,0,0.2
Sini,13,23,1,0.2
Sini,13,23,2,0.2
Sini,13,24,0,0.2
Sini,13,24,1,0.2
Sini,13,24,2,0.2
Sini,13,25,0,0.2
Sini,13,25,1,0.2
Sini,13,25,2,0.2
Sini,13,26,0,0.2
Sini,13,26,1,0.2
Sini,13,26,2,0.2
Sini,13,27,0,0.2
Sini,13,27,1,0.2
Sini,13,27,2,0.2
Sini,13,28,0,0.2
Sini,13,28,1,0.2
Sini,13,28,2,0.2
Sini,13,29,0,0.2
Sini,13,29,1,0.2
Sini,13,29,2,0.2
Sini,13,30,0,0.2
Sini,13,30,1,0.2
Sini,13,30,2,0.2
Sini,13,31,0,0.2
Sini,13,31,1,0.2
Sini,13,31,2,0.2
Sini,13,32,0,0.2
Sini,13,32,1,0.2
Sini,13,32,2,0.2
Sini,13,33,0,0.2
Sini,13,33,1,0.2
Sini,13,33,2,0.2
Sini,13,34,0,0.2
Sini,13,34,1,0.2
Sini,13,34,2,0.2
Sini,13,35,0,0.2
Sini,13,35,1,0.2
Sini,13,35,2,0.2
Sini,13,36,0,0.2
Sini,13,36,1,0.2
Sini,13,36,2,0.2
Sini,13,37,0,0.2
Sini,13,37,1,0.2
Sini,13,37,2,0.2
Sini,13,38,0,0.2
Sini,13,38,1,0.2
Sini,13,38,2,0.2
Sini,13,39,0,0.2
Sini,13,39,1,0.2
Sini,13,39,2,0.2
Sini,14,0,0,0.2
Sini,14,0,1,0.2
Sini,14,0,2,0.2
Sini,14,1,0,0.2
Sini,14,1,1,0.2
Sini,14,1,2,0.2
Sini,14,2,0,0.2
Sini,14,2,1,0.2
Sini,14,2,2,0.2
Sini,14,3,0,0.2
Sini,14,3,1,0.2
Sini,14,3,2,0.2
Sini,14,4,0,0.2
Sini,14,4,1,0.2
Sini,14,4,2,0.2
Sini,14,5,0,0.2
Sini,14,5,1,0.2
Sini,14,5,2,0.2
Sini,14,6,0,0.2
Sini,14,6,1,0.2
Sini,14,6,2,0.2
Sini,14,7,0,0.2
Sini,14,7,1,0.2
Sini,14,7,2,0.2
Sini,14,8,0,0.2
Sini,14,8,1,0.2
Sini,14,8,2,0.2
Sini,14,9,0,0.2
Sini,14,9,1,0.2
Sini,14,9,2,0.2
Sini,14,10,0,0.2
Sini,14,10,1,0.2
Sini,14,10,2,0.2
Sini,14,11,0,0.2
Sini,14,11,1,0.2
Sini,14,11,2,0.2
Sini,14,12,0,0.2
Sini,14,12,1,0.2
Sini,14,12,2,0.2
Sini,14,13,0,0.2
Sini,14,13,1,0.2
Sini,14,13,2,0.2
Sini,14,14,0,0.2
Sini,14,14,1,0.2
Sini,14,14,2,0.2
Sini,14,15,0,0.2
Sini,14,15,1,0.2
Sini,14,15,2,0.2
Sini,14,16,0,0.2
Sini,14,16,1,0.2
Sini,14,16,2,0.2
Sini,14,17,0,0.2
Sini,14,17,1,0.2
Sini,14,17,2,0.2
Sini,14,18,0,0.2
Sini,14,18,1,0.2
Sini,14,18,2,0.2
Sini,14,19,0,0.2
Sini,14,19,1,0.2
Sini,14,19,2,0.2
Sini,14,20,0,0.2
Sini,14,20,1,0.2
Sini,14,20,2,0.2
Sini,14,21,0,0.2
Sini,14,21,1,0.2
Sini,14,21,2,0.2
Sini,14,22,0,0.2
Sini,14,22,1,0.2
Sini,14,22,2,0.2
Sini,14,23,0,0.2
Sini,14,23,1,0.2
Sini,14,23,2,0.2
Sini,14,24,0,0.2
Sini,14,24,1,0.2
Sini,14,24,2,0.2
Sini,14,25,0,0.2
Sini,14,25,1,0.2
Sini,14,25,2,0.2
Sini,14,26,0,0.2
Sini,14,26,1,0.2
Sini,14,26,2,0.2
Sini,14,27,0,0.2
Sini,14,27,1,0.2
Sini,14,27,2,0.2
Sini,14,28,0,0.2
Sini,14,28,1,0.2
Sini,14,28,2,0.2
Sini,14,29,0,0.2
Sini,14,29,1,0.2
Sini,14,29,2,0.2
Sini,14,30,0,0.2
Sini,14,30,1,0.2
Sini,14,30,2,0.2
Sini,14,31,0,0.2
Sini,14,31,1,0.2
Sini,14,31,2,0.2
Sini,14,32,0,0.2
Sini,14,32,1,0.2
Sini,14,32,2,0.2
Sini,14,33,0,0.2
Sini,14,33,1,0.2
Sini,14,33,2,0.2
Sini,14,34,0,0.2
Sini,14,34,1,0.2
Sini,14,34,2,0.2
Sini,14,35,0,0.2
Sini,14,35,1,0.2
Sini,14,35,2,0.2
Sini,14,36,0,0.2
Sini,14,36,1,0.2
Sini,14,36,2,0.2
Sini,14,37,0,0.2
Sini,14,37,1,0.2
Sini,14,37,2,0.2
Sini,14,38,0,0.2
Sini,14,38,1,0.2
Sini,14,38,2,0.2
Sini,14,39,0,0.2
Sini,14,39,1,0.2
Sini,14,39,2,0.2
Sini,15,0,0,0.2
Sini,15,0,1,0.2
Sini,15,0,2,0.2
Sini,15,1,0,0.2
Sini,15,1,1,0.2
Sini,15,1,2,0.2
Sini,15,2,0,0.2
Sini,15,2,1,0.2
Sini,15,2,2,0.2
Sini,15,3,0,0.2
Sini,15,3,1,0.2
Sini,15,3,2,0.2
Sini,15,4,0,0.2
Sini,15,4,1,0.2
Sini,15,4,2,0.2
Sini,15,5,0,0.2
Sini,15,5,1,0.2
Sini,15,5,2,0.2
Sini,15,6,0,0.2
Sini,15,6,1,0.2
Sini,15,6,2,0.2
Sini,15,7,0,0.2
Sini,15,7,1,0.2
Sini,15,7,2,0.2
Sini,15,8,0,0.2
Sini,15,8,1,0.2
Sini,15,8,2,0.2
Sini,15,9,0,0.2
Sini,15,9,1,0.2
Sini,15,9,2,0.2
Sini,15,10,0,0.2
Sini,15,10,1,0.2
Sini,15,10,2,0.2
Sini,15,11,0,0.2
Sini,15,11,1,0.2
Sini,15,11,2,0.2
Sini,15,12,0,0.2
Sini,15,12,1,0.2
Sini,15,12,2,0.2
Sini,15,13,0,0.2
Sini,15,13,1,0.2
Sini,15,13,2,0.2
Sini,15,14,0,0.2
Sini,15,14,1,0.2
Sini,15,14,2,0.2
Sini,15,15,0,0.2
Sini,15,15,1,0.2
Sini,15,15,2,0.2
Sini,15,16,0,0.2
Sini,15,16,1,0.2
Sini,15,16,2,0.2
Sini,15,17,0,0.2
Sini,15,17,1,0.2
Sini,15,17,2,0.2
Sini,15,18,0,0.2
Sini,15,18,1,0.2
Sini,15,18,2,0.2
Sini,15,19,0,0.2
Sini,15,19,1,0.2
Sini,15,19,2,0.2
Sini,15,20,0,0.2
Sini,15,20,1,0.2
Sini,15,20,2,0.2
Sini,15,21,0,0.2
Sini,15,21,1,0.2
Sini,15,21,2,0.2
Sini,15,22,0,0.2
Sini,15,22,1,0.2
Sini,15,22,2,0.2
Sini,15,23,0,0.2
Sini,15,23,1,0.2
Sini,15,23,2,0.2
Sini,15,24,0,0.2
Sini,15,24,1,0.2
Sini,15,24,2,0.2
Sini,15,25,0,0.2
Sini,15,25,1,0.2
Sini,15,25,2,0.2
Sini,15,26,0,0.2
Sini,15,26,1,0.2
Sini,15,26,2,0.2
Sini,15,27,0,0.2
Sini,15,27,1,0.2
Sini,15,27,2,0.2
Sini,15,28,0,0.2
Sini,15,28,1,0.2
Sini,15,28,2,0.2
Sini,15,29,0,0.2
Sini,15,29,1,0.2
Sini,15,29,2,0.2
Sini,15,30,0,0.2
Sini,15,30,1,0.2
Sini,15,30,2,0.2
Sini,15,31,0,0.2
Sini,15,31,1,0.2
Sini,15,31,2,0.2
Sini,15,32,0,0.2
Sini,15,32,1,0.2
Sini,15,32,2,0.2
Sini,15,33,0,0.2
Sini,15,33,1,0.2
Sini,15,33,2,0.2
Sini,15,34,0,0.2
Sini,15,34,1,0.2
Sini,15,34,2,0.2
Sini,15,35,0,0.2
Sini,15,35,1,0.2
Sini,15,35,2,0.2
Sini,15,36,0,0.2
Sini,15,36,1,0.2
Sini,15,36,2,0.2
Sini,15,37,0,0.2
Sini,15,37,1,0.2
Sini,15,37,2,0.2
Sini,15,38,0,0.2
Sini,15,38,1,0.2
Sini,15,38,2,0.2
Sini,15,39,0,0.2
Sini,15,39,1,0.2
Sini,15,39,2,0.2
Sini,16,0,0,0.2
Sini,16,0,1,0.2
Sini,16,0,2,0.2
Sini,16,1,0,0.2
Sini,16,1,1,0.2
Sini,16,1,2,0.2
Sini,16,2,0,0.2
Sini,16,2,1,0.2
Sini,16,2,2,0.2
Sini,16,3,0,0.2
Sini,16,3,1,0.2
Sini,16,3,2,0.2
Sini,16,4,0,0.2
Sini,16,4,1,0.2
Sini,16,4,2,0.2
Sini,16,5,0,0.2
Sini,16,5,1,0.2
Sini,16,5,2,0.2
Sini,16,6,0,0.2
Sini,16,6,1,0.2
Sini,16,6,2,0.2
Sini,16,7,0,0.2
Sini,16,7,1,0.2
Sini,16,7,2,0.2
Sini,16,8,0,0.2
Sini,16,8,1,0.2
Sini,16,8,2,0.2
Sini,16,9,0,0.2
Sini,16,9,1,0.2
Sini,16,9,2,0.2
Sini,16,10,0,0.2
Sini,16,10,1,0.2
Sini,16,10,2,0.2
Sini,16,11,0,0.2
Sini,16,11,1,0.2
Sini,16,11,2,0.2
Sini,16,12,0,0.2
Sini,16,12,1,0.2
Sini,16,12,2,0.2
Sini,16,13,0,0.2
Sini,16,13,1,0.2
Sini,16,13,2,0.2
Sini,16,14,0,0.2
Sini,16,14,1,0.2
Sini,16,14,2,0.2
Sini,16,15,0,0.2
Sini,16,15,1,0.2
Sini,16,15,2,0.2
Sini,16,16,0,0.2
Sini,16,16,1,0.2
Sini,16,16,2,0.2
Sini,16,17,0,0.2
Sini,16,17,1,0.2
Sini,16,17,2,0.2
Sini,16,18,0,0.2
Sini,16,18,1,0.2
Sini,16,18,2,0.2
Sini,16,19,0,0.2
Sini,16,19,1,0.2
Sini,16,19,2,0.2
Sini,16,20,0,0.2
Sini,16,20,1,0.2
Sini,16,20,2,0.2
Sini,16,21,0,0.2
Sini,16,21,1,0.2
Sini,16,21,2,0.2
Sini,16,22,0,0.2
Sini,16,22,1,0.2
Sini,16,22,2,0.2
Sini,16,23,0,0.2
Sini,16,23,1,0.2
Sini,16,23,2,0.2
Sini,16,24,0,0.2
Sini,16,24,1,0.2
Sini,16,24,2,0.2
Sini,16,25,0,0.2
Sini,16,25,1,0.2
Sini,16,25,2,0.2
Sini,16,26,0,0.2
Sini,16,26,1,0.2
Sini,16,26,2,0.2
Sini,16,27,0,0.2
Sini,16,27,1,0.2
Sini,16,27,2,0.2
Sini,16,28,0,0.2
Sini,16,28,1,0.2
Sini,16,28,2,0.2
Sini,16,29,0,0.2
Sini,16,29,1,0.2
Sini,16,29,2,0.2
Sini,16,30,0,0.2
Sini,16,30,1,0.2
Sini,16,30,2,0.2
Sini,16,31,0,0.2
Sini,16,31,1,0.2
Sini,16,31,2,0.2
Sini,16,32,0,0.2
Sini,16,32,1,0.2
Sini,16,32,2,0.2
Sini,16,33,0,0.2
Sini,16,33,1,0.2
Sini,16,33,2,0.2
Sini,16,34,0,0.2
Sini,16,34,1,0.2
Sini,16,34,2,0.2
Sini,16,35,0,0.2
Sini,16,35,1,0.2
Sini,16,35,2,0.2
Sini,16,36,0,0.2
Sini,16,36,1,0.2
Sini,16,36,2,0.2
Sini,16,37,0,0.2
Sini,16,37,1,0.2
Sini,16,37,2,0.2
Sini,16,38,0,0.2
Sini,16,38,1,0.2
Sini,16,38,2,0.2
Sini,16,39,0,0.2
Sini,16,39,1,0.2
Sini,16,39,2,0.2
Sini,17,0,0,0.2
Sini,17,0,1,0.2
Sini,17,0,2,0.2
Sini,17,1,0,0.2
Sini,17,1,1,0.2
Sini,17,1,2,0.2
Sini,17,2,0,0.2
Sini,17,2,1,0.2
Sini,17,2,2,0.2
Sini,17,3,0,0.2
Sini,17,3,1,0.2
Sini,17,3,2,0.2
Sini,17,4,0,0.2
Sini,17,4,1,0.2
Sini,17,4,2,0.2
Sini,17,5,0,0.2
Sini,17,5,1,0.2
Sini,17,5,2,0.2
Sini,17,6,0,0.2
Sini,17,6,1,0.2
Sini,17,6,2,0.2
Sini,17,7,0,0.2
Sini,17,7,1,0.2
Sini,17,7,2,0.2
Sini,17,8,0,0.2
Sini,17,8,1,0.2
Sini,17,8,2,0.2
Sini,17,9,0,0.2
Sini,17,9,1,0.2
Sini,17,9,2,0.2
Sini,17,10,0,0.2
Sini,17,10,1,0.2
Sini,17,10,2,0.2
Sini,17,11,0,0.2
Sini,17,11,1,0.2
Sini,17,11,2,0.2
Sini,17,12,0,0.2
Sini,17,12,1,0.2
Sini,17,12,2,0.2
Sini,17,13,0,0.2
Sini,17,13,1,0.2
Sini,17,13,2,0.2
Sini,17,14,0,0.2
Sini,17,14,1,0.2
Sini,17,14,2,0.2
Sini,17,15,0,0.2
Sini,17,15,1,0.2
Sini,17,15,2,0.2
Sini,17,16,0,0.2
Sini,17,16,1,0.2
Sini,17,16,2,0.2
Sini,17,17,0,0.2
Sini,17,17,1,0.2
Sini,17,17,2,0.2
Sini,17,18,0,0.2
Sini,17,18,1,0.2
Sini,17,18,2,0.2
Sini,17,19,0,0.2
Sini,17,19,1,0.2
Sini,17,19,2,0.2
Sini,17,20,0,0.2
Sini,17,20,1,0.2
Sini,17,20,2,0.2
Sini,17,21,0,0.2
Sini,17,21,1,0.2
Sini,17,21,2,0.2
Sini,17,22,0,0.2
Sini,17,22,1,0.2
Sini,17,22,2,0.2
Sini,17,23,0,0.2
Sini,17,23,1,0.2
Sini,17,23,2,0.2
Sini,17,24,0,0.2
Sini,17,24,1,0.2
Sini,17,24,2,0.2
Sini,17,25,0,0.2
Sini,17,25,1,0.2
Sini,17,25,2,0.2
Sini,17,26,0,0.2
Sini,17,26,1,0.2
Sini,17,26,2,0.2
Sini,17,27,0,0.2
Sini,17,27,1,0.2
Sini,17,27,2,0.2
Sini,17,28,0,0.2
Sini,17,28,1,0.2
Sini,17,28,2,0.2
Sini,17,29,0,0.2
Sini,17,29,1,0.2
Sini,17,29,2,0.2
Sini,17,30,0,0.2
Sini,17,30,1,0.2
Sini,17,30,2,0.2
Sini,17,31,0,0.2
Sini,17,31,1,0.2
Sini,17,31,2,0.2
Sini,17,32,0,0.2
Sini,17,32,1,0.2
Sini,17,32,2,0.2
Sini,17,33,0,0.2
Sini,17,33,1,0.2
Sini,17,33,2,0.2
Sini,17,34,0,0.2
